listing_id,name,price,property_type,review_scores_value,host_id,neighbourhood_id
1.26894E+18,Yonge st King Size BR#3 w private bath,74,Private room in home,0,524337848,130
1.26895E+18,Yonge st King Size BR #4 w private bath,54,Private room in home,3.5,524337848,130
1.26899E+18,Fresh & Bright 2 Br Apartment,0,Entire rental unit,0,13066292,72
1.269E+18,Renovated Yorkville Home,0,Entire home,0,151604271,4
1.26902E+18,Great location:Cozy private bedroom in High Park,103,Private room in condo,4,111320296,51
1.26903E+18,University Avenue: 2bed+2bath & free parking,329,Entire rental unit,4.94,657512663,63
1.26904E+18,Feb-43,88,Private room in home,0,655692695,63
1.26904E+18,Mar-43,88,Private room in home,0,655692695,63
1.26904E+18,Apr-43,88,Private room in home,0,655692695,63
1.26905E+18,"29th Floor Deluxe, Best View of Downtown Toronto.",0,Entire rental unit,0,657516347,80
1.26906E+18,Bright & cozy suite in Parkdale,151,Entire rental unit,4.89,156274770,104
1.2696E+18,Newly renovated 5 bedroom vacation home in Toronto,390,Entire home,4.84,657637617,77
1.26961E+18,"Modern Loft Condo with Gym, Terrace",280,Entire condo,0,657639635,88
1.26964E+18,50% Monthly Discount! Spacious 2 Bedroom Condo,410,Entire rental unit,5,142896840,123
1.26968E+18,"Studio, Balcony, City View, WiFi",0,Entire rental unit,0,557485974,24
1.2697E+18,CN Tower Toronto Metropolitan Skyline Downtown,0,Private room in rental unit,0,502230616,101
1.26972E+18,Modern 3 Bedroom Home Surrounded By Parks,227,Entire home,4.6,657667791,50
1.26972E+18,Modern Downtown Toronto Condo,225,Entire rental unit,4,577004955,24
1.26973E+18,"2BR, 2Bath, Parking, Lake View",262,Entire rental unit,3.78,487305380,123
1.26976E+18,"Enteir house 3+1.5bedroom,basement included",0,Entire bungalow,0,315935466,129
1.26977E+18,"Executive Suite, 3 beds/2 Bath",294,Entire rental unit,0,96655275,123
1.26983E+18,liberty village condo,80,Entire rental unit,0,180026527,88
1.26984E+18,Light filled house with yard in central area,220,Entire home,5,7648727,33
1.26987E+18,"1BR, CN Tower, Balcony, Wi-Fi",213,Entire rental unit,4.88,407912988,123
1.26989E+18,Spacious and sunny bedroom,74,Private room in townhouse,4.5,208360400,77
1.26991E+18,Entertainment District,90,Entire rental unit,5,657713849,123
1.27023E+18,Private Bsmnt in Vibrant Roncy!,112,Entire home,4.87,12246822,104
1.27032E+18,Queen West 1 BDRM Lower Level Suite,99,Entire rental unit,5,657795774,120
1.27034E+18,Luxury Home King West,1400,Entire home,5,305213599,88
1.27043E+18,Cozy private bed + bath near TTC,0,Private room in home,4.77,150463095,65
1.27048E+18,RentX | Yorkville 1-Bed Suite -  Gym/ Pool/WiFi,239,Entire rental unit,0,394146728,4
1.27049E+18,Garden Suite in Brass House,270,Entire home,4.86,563038145,138
1.27055E+18,Downtown Toronto Water Front Apartment/Condo,234,Entire condo,4.86,39943575,123
1.27061E+18,The restful Retreat,46,Private room in home,4.77,452690653,130
1.27065E+18,Charming Bright Room,67,Private room in home,4.75,208360400,77
1.27071E+18,Place to stay in Toronto-UTSC,97,Entire rental unit,0,208360400,79
1.27071E+18,Perfect for couples or friends,65,Private room in home,4.6,208360400,77
1.27094E+18,Amazing View 2BR St. Lawrence Market Condo,292,Entire condo,4.86,657916079,80
1.27096E+18,"Large studio w/24hr public transit, close to beach",35,Private room in townhouse,5,20529326,47
1.27099E+18,1plusDen(Not shared) Entire Home downtown,140,Private room in condo,0,430160930,88
1.27107E+18,Spacious 3 bdrm home+gym+private yard,0,Entire home,5,201267050,59
1.27114E+18,Luxury 1Bdr condo in downtown,130,Entire rental unit,0,131315306,7
1.27115E+18,Urban Oasis: CN Tower Luxe Escape downtown Toronto,236,Entire rental unit,4.91,657967332,123
1.27115E+18,Urban oasis - Private BR W/ dedicated bathroom,68,Private room in home,4.1,657810857,9
1.27116E+18,Urban oasis - Room 3 ensuite bathroom,72,Private room in home,4.64,657810857,9
1.27117E+18,Urban oasis-Bed & Sofa-Private Bath-0 Cleaning fee,73,Private room in home,4.7,657810857,9
1.27117E+18,*Modern Room in the Heart of the City*,94,Private room in condo,4.75,655832627,7
1.2713E+18,long term rental private suit,119,Entire home,0,559150793,6
1.27133E+18,Spacious & Modern Home In The Heart of Toronto,816,Entire home,4.8,656742161,18
1.27134E+18,Luxury duplex house In bluffs.,306,Entire home,4.86,658003916,27
1.27175E+18,"Chic Retreat-FREE Parking-65"" Smart TV-MAIN Floor",79,Private room in home,4.43,573537004,34
1.27176E+18,3263 Lakeshore (7),60,Entire rental unit,0,249317446,87
1.27179E+18,Serene Suite by Lake & Toronto in Mimico,112,Entire home,5,297244793,78
1.2718E+18,Spacious 3BR Steps to Subway,0,Entire condo,5,128357838,86
1.27186E+18,Chic 3-Bed/2 Bath Downtown and Close to Subway,161,Entire home,0,259214411,35
1.2719E+18,1 bedroom(twin size) (shared bathroom and kitchen),30,Entire home,4.25,656176853,103
1.2719E+18,"Downtown Skyline Condo, Free Parking",0,Entire condo,4.79,658119099,123
1.27193E+18,Pvt Ensuite BedRoom in Mimico,80,Private room in rental unit,0,18455743,52
1.27197E+18,London Studio by Architect,233,Entire rental unit,4.61,658150784,7
1.27203E+18,"Charming 4BR House in North York, Toronto",218,Entire home,4.92,658163945,9
1.27203E+18,市中心核心位置·全新奢华行政套房 3间独立卧室 · 免费停车位 · 一流便利生活,0,Entire condo,4,284721712,7
1.27239E+18,West Lake Lodging,172,Entire rental unit,0,15395456,87
1.27241E+18,Premium 1 Bed/1 Bath Furnished Condo-The Well,0,Entire serviced apartment,0,169697179,123
1.27245E+18,Cloud Crest Condo,0,Entire condo,0,482664082,78
1.27245E+18,Modern home 2 BDR/1 bath w/ office in Toronto,199,Entire townhouse,4.91,1544436,34
1.27246E+18,"Charming 1BR Condo w/ City View, Near CN Tower",115,Entire rental unit,4.73,654865918,123
1.27251E+18,Rare find: 3 bedroom directly in front of CN tower,371,Entire rental unit,0,529020298,123
1.27253E+18,Coach House with a loft bedroom + den,250,Entire guesthouse,4.55,18819205,30
1.27258E+18,5 mins walk to York U subway,150,Private room in home,3,184068833,140
1.27265E+18,Chambre C for you,49,Private room in home,3.5,463710504,38
1.27267E+18,Homey BR in Heart of DT Toronto,105,Private room in condo,4.92,483979571,90
1.27268E+18,Cozy studio #2,65,Entire rental unit,0,573950572,35
1.2727E+18,Guest suite in Toronto,80,Entire home,0,126608649,47
1.27273E+18,Sunny Morning,177,Entire rental unit,0,268962477,79
1.27275E+18,Stay Steps to University of Toronto for Student,38,Private room in home,5,651601904,121
1.27276E+18,Bright 2BD Condo with Top-Notch Amenities,168,Entire rental unit,0,14168620,90
1.27276E+18,KE littlehome,126,Entire rental unit,5,658342454,123
1.27277E+18,Comfy oversized Toronto loft,500,Entire rental unit,4.5,130454802,88
1.27286E+18,Beautiful lake front apartment,0,Entire rental unit,0,400078743,123
1.27304E+18,Green Oasis Downtown Toronto,0,Entire rental unit,3,846505,4
1.27309E+18,Hot-tub Heaven,386,Entire home,5,34192578,51
1.2731E+18,one private bedroom condo,110,Private room in rental unit,0,446312690,38
1.27321E+18,Cozy Entire Studio in Downtown,137,Private room in rental unit,4.52,178837594,24
1.2733E+18,Breathe - Room with Balcony,67,Private room in home,4,257571377,21
1.2733E+18,More natural light - Full Bed in a Room,68,Private room in home,0,257571377,21
1.27333E+18,Brand New 2-Bedroom Apartment In Toronto,165,Entire home,5,339178969,27
1.27337E+18,Happy Family Studio Suite,109,Private room in home,4.89,574602259,140
1.2734E+18,New entire unit private bath separate entrance,159,Entire guest suite,5,375082039,95
1.27347E+18,Amazing furnished 2 bedrooms,208,Entire rental unit,0,256340447,88
1.27352E+18,Toronto Downtown 2 bedroom Suite,180,Entire rental unit,0,658524414,24
1.27362E+18,Chic Condo Unit on Bay Street,0,Entire condo,0,536908103,7
1.27394E+18,Cute and Cozy Flat at Yorkville,184,Entire condo,4.81,70081999,4
1.27407E+18,Cozy basement close to Downtown,252,Entire home,4.88,658649788,94
1.27414E+18,Historic Row House,1260,Entire home,0,290542319,123
1.27418E+18,Large Room with 2 double beds -7 mins from airport,88,Private room in home,5,492531543,41
1.27425E+18,"1 Bdr, sleeps 4, dtwn Toronto",265,Entire rental unit,5,3816235,80
1.27456E+18,Beautifully Designed 4BR House - Sleeps 8!,352,Entire home,4.9,658746113,111
1.27458E+18,New custom built 3 BDR house in Toronto,424,Entire home,5,658750010,139
1.27462E+18,Spacious bsmt bachelorw/t private bth and kitchen,60,Entire rental unit,5,492400933,72
1.27465E+18,Stay Where the City Comes Alive + 1 Free Parking,297,Entire rental unit,4.8,658314815,123
1.27479E+18,Private Suite near Subway & Bus,0,Entire rental unit,0,658810137,38
1.27488E+18,Living Dream,72,Private room in rental unit,0,598053168,93
1.27496E+18,2 bedroom Spacious Condo w sun room/Prime Location,200,Entire rental unit,0,458507525,88
1.27507E+18,"Panoramic view Condo 2 BR, 2 BA. Free parking",279,Entire condo,3.67,486085985,43
1.27528E+18,Best in the 6ix,72,Private room in rental unit,0,143786575,24
1.27528E+18,Hot pad in cool hood!,151,Entire home,4.85,27240047,72
1.27532E+18,Downtown Toronto with City Views,0,Entire rental unit,0,314915262,24
1.27533E+18,2 Bed |Free Parking| Balcony,121,Entire rental unit,3,651892674,59
1.27534E+18,2 Bed|Free Parking| Balcony |TV,130,Entire rental unit,5,651892674,59
1.27539E+18,50% off Monthly 50th+ Floor Downtown 2BR Condo,0,Entire rental unit,0,654188004,123
1.27543E+18,Cozy St James 2BR w/ breathtaking Toronto Sunset,177,Entire rental unit,4.86,658839372,90
1.27544E+18,2Bedrooms Basement suite with 2Bath & Kitchen,126,Entire home,4.63,539583071,58
1.27544E+18,Modern Studio | Downtown TO,50,Entire rental unit,0,18942204,80
1.27547E+18,Downtown 1B1B Lakeview Condo,135,Entire rental unit,0,658957659,123
1.27548E+18,50% off Monthly 2BR CN Tower & Lake View Condo,0,Entire rental unit,0,142896840,123
1.2755E+18,Fun stay in Downtown Toronto,173,Entire home,4.47,164078938,121
1.27554E+18,Cozy Riverdale Family Home,0,Entire home,0,12710636,89
1.2757E+18,Spacious- 2nd fl BR 2 Islington subway,42,Private room in home,0,587308005,59
1.27609E+18,Central and Chic 2 Bedroom Apt,445,Entire rental unit,4.67,659076865,123
1.27614E+18,Victorian Home Downtown,0,Entire home,0,135193946,110
1.27616E+18,Downtown View | Chic High-Ceiling Studio + Balcony,311,Entire condo,5,28050522,123
1.27621E+18,New 1 Bdrm 1 Bath Basement Suite,130,Entire guest suite,4.82,154381233,31
1.27624E+18,A private room with en-suite bathroom,0,Private room in home,0,268993233,59
1.27627E+18,New Build Bassment Sep Entrance,0,Private room in home,0,148777651,81
1.27627E+18,Brand New Condo,168,Entire rental unit,0,97549639,123
1.27636E+18,"Downtown New by Subway 1BDR, Laundry, Parking",100,Entire rental unit,5,463118767,4
1.2764E+18,Huge 1900ft 2BR+2BA Live/Work @ Downtown King West,460,Entire condo,4.88,48103821,123
1.27642E+18,"Urban Forest Hideaway-Trees, Restaurants & Beaches",122,Entire home,5,111062342,1
1.27643E+18,Designer 2-Story Loft in Queen West!,439,Entire rental unit,4.96,659146838,120
1.27649E+18,3 bdr home + bsmt in Swansea/High Park,387,Entire home,4.88,61413227,52
1.27689E+18,Luxury Zen New Condo Yorkville Spa Amenities,103,Private room in rental unit,0,371537543,4
1.27691E+18,"2BR-2Bath, Parking-WiFi-Balcony",268,Entire condo,3.93,565400379,123
1.27696E+18,Cozy Toronto Downtown 1BR Garden Suite at Danforth,161,Entire guest suite,4.77,119638609,15
1.277E+18,4-Bedroom Apartment in Central Toronto #3,98,Entire rental unit,0,440067492,45
1.27704E+18,Paradise in the 6ix District,196,Entire rental unit,4.39,68748313,123
1.27708E+18,"Comfy room near Kipling Station, 9 mins to Airport",59,Private room in home,4.87,350594996,59
1.27712E+18,Special Deal Cozy Suitable Unit Toronto,74,Entire home,5,554111401,128
1.27712E+18,Special Deal Two bedrooms Sleep3 Toronto,0,Entire home,0,554111401,128
1.27714E+18,"Cozy Bdrm w Queen bed, Free P & Basketball",57,Private room in home,4.78,25146805,74
1.27734E+18,Resort style living for family,224,Entire rental unit,4.67,402981238,78
1.27743E+18,Modern New 2Bd 2Ba+Den Condo with Balcony,284,Entire condo,4.56,659360578,84
1.27743E+18,"Entire Unit, Separate Entrance, Steps to Subway",176,Private room in home,4.89,357304108,98
1.27746E+18,Pat’s den room at Palais Port Royal,65,Private room in condo,4.6,5768303,59
1.27747E+18,RentX | Waterfront Penthouse w/ Private Elevator,535,Entire rental unit,4.88,658452901,123
1.27749E+18,Modern New 2Bd 2Ba+Den Condo w/ Balcony,449,Entire condo,0,659360578,84
1.2775E+18,Quaint Quiet waterfront studio - Greater Toronto,200,Entire guesthouse,0,78679109,27
1.27751E+18,4B2B ENTIREHouseNear Bayview Station Top Schools,382,Entire home,5,479187034,8
1.27751E+18,Old Toronto Gem,0,Private room in condo,4.92,54640747,123
1.27753E+18,Highland Condo Downtown Toronto,198,Entire rental unit,4.9,187192091,80
1.2776E+18,Discounted Suite Heart of Toronto!,337,Entire rental unit,4.58,114862621,123
1.27772E+18,RARE Modern Luxury 3 Bed Condo,296,Entire rental unit,0,58667809,101
1.27773E+18,Cozy Central Condo,169,Entire rental unit,0,228417560,123
1.27777E+18,Chic Modern Living 4-BR Full House & Free Parking,414,Entire home,4.96,659460382,26
1.27778E+18,Modern family home in Bloor West Village/Junction,704,Entire home,0,138739419,107
1.27779E+18,"Private basement room, Toronto",0,Entire rental unit,3.83,268993233,59
1.27784E+18,Amazing Views in Luxe Condo Walk to Yonge & Dundas,379,Entire condo,4.65,659280064,7
1.27787E+18,Ideal Stopover Room Just Minutes from the Airport,68,Private room in home,0,492531543,41
1.27787E+18,Midsize 1BD Condo in Downtown Core,211,Entire rental unit,4.67,659483897,123
1.27799E+18,Charming 2BR Condo w/ High-Speed WiFi & Parking,306,Entire condo,4.76,659406869,88
1.2781E+18,Brand New 2BR Condo in Yorkville!,216,Entire rental unit,5,159011653,24
1.27818E+18,House in Bloordale,112,Private room in home,0,429091955,33
1.2782E+18,Luxury Yorkville 2bed 2bath 5 guests  Parking,311,Entire rental unit,5,223699816,24
1.27824E+18,Cozy in the City,143,Entire home,5,659556498,102
1.27831E+18,a small place that is safe for u,144,Tiny home,0,574227438,13
1.27847E+18,*Stylish* New 1-Bedroom in Trendy Queen West,75,Entire home,5,4439349,110
1.27852E+18,Super Mario  Solo Studio Downtown Toronto,55,Entire rental unit,4,576474308,63
1.27854E+18,Beautiful bedroom with garden view,57,Private room in home,0,268993233,59
1.27856E+18,Newly furnished room with wall-in closet,50,Private room in home,5,268993233,59
1.27867E+18,A newly furnished room,0,Private room in home,5,268993233,59
1.27893E+18,"4BR 2BA Cozy Riverdale Gem |Danforth, Kid-Friendly",417,Entire home,4.92,40506458,89
1.27896E+18,"Elite CN Tower View w/Balcony, Pool, Gym & Parking",343,Entire rental unit,0,549032667,123
1.27898E+18,Modern 2-Bedroom in Liberty,0,Entire home,4.77,444788084,88
1.27902E+18,Toronto 4-bedroom Apartment #4,98,Entire rental unit,0,440067492,45
1.27906E+18,3 BR w/ parking Downtown Toronto,1235,Entire rental unit,4.86,552898361,123
1.27906E+18,Bright & Stylish Private Suite | Steps to transit,80,Entire home,4.67,4439349,110
1.27906E+18,Luxe 2Beds + Den CN Tower Condo,452,Entire rental unit,5,659747781,123
1.27911E+18,CN Tower views | Free Parking | Sleeps 8 | Gym,402,Entire condo,4.93,659762445,123
1.27915E+18,"Modern Apartment, Perfect for Family 2 bed, 2 bath",194,Entire rental unit,4.8,344412866,124
1.27922E+18,Toronto Downsview 105 - Master Room - 2 Beds,88,Private room in townhouse,4.9,659788079,34
1.27928E+18,Cozy And Modern Room In Scarborough,45,Private room in home,5,176979124,129
1.27929E+18,Toronto Downsview 105 - Room A,58,Private room in home,0,659788079,34
1.27957E+18,Sweet Home (Semi-basement room)2,46,Private room in home,4.64,548998735,113
1.27963E+18,"Century Charm • Clean, Cozy Flat close to Transit",194,Entire rental unit,4.96,6351139,33
1.27966E+18,Chic 2BR+D Condo w/Lake & CN Tower Views + Parking,137,Entire condo,5,657353741,88
1.27968E+18,"New! Private 1BR in Toronto by Danforth, Sleeps 4",200,Entire home,0,76147727,29
1.27972E+18,Cozy two bdr with Panoramic view,110,Private room in rental unit,0,155968911,83
1.27982E+18,Leslieville loft,300,Entire rental unit,0,357300944,111
1.27984E+18,The Luxe Penthouse Fort York,315,Entire rental unit,4.86,236763368,88
1.2799E+18,3 Min Walk TTC Streetcar | 5 Min Bike Ride CNE,196,Entire guest suite,4.97,659931057,123
1.28007E+18,Entire Home North Scarborough,238,Entire home,4.86,82124962,106
1.28039E+18,#5-1B1pri-bath only 3mins drive to UTSC/401Scarb,81,Private room in home,0,479187034,50
1.28042E+18,DT Core with Parking - 3 beds,225,Entire home,4.5,80368179,63
1.28048E+18,Excellent Toronto view,331,Entire condo,4.83,339876174,88
1.28052E+18,#4-1B1sharebath only3mins drive to UTSC/401Scarbgh,60,Private room in home,5,479187034,50
1.28053E+18,Whole House in Toronto,248,Entire home,4.87,32829270,111
1.28059E+18,Bright 2 Bedroom Close to Transit,135,Entire rental unit,4.8,2750465,36
1.28061E+18,Downtown Designer Luxury Townhome,508,Entire home,4.92,2523808,80
1.28065E+18,Lovely condo near Lake with pool & Free Parking,298,Entire condo,0,36179189,78
1.28066E+18,Midtown Toronto suite,180,Entire home,0,36164300,21
1.28066E+18,Loft Retreat on Queen St E,172,Private room in home,4.95,193121392,111
1.28077E+18,Leaside Rental w/ Backyard& Pool,360,Entire home,5,560330955,71
1.28083E+18,Neat crib,75,Private room in rental unit,0,660118870,19
1.28085E+18,Luxury room,150,Private room in home,0,597754193,12
1.28106E+18,Downtown core apartment,0,Entire rental unit,0,143701670,24
1.2811E+18,Modern Basement 1+den East York,102,Entire guest suite,4.33,457252606,93
1.28116E+18,St. Jamestown - 1 BR apartment,127,Entire rental unit,0,373418165,90
1.28121E+18,Heart of Downtown Toronto Suite: Prime Location,392,Entire condo,4.97,660193285,123
1.28122E+18,House steps to Subway,0,Entire home,0,533556408,40
1.28128E+18,Cozy 2-Bedroom Home in the Annex,221,Entire rental unit,5,248533888,4
1.28128E+18,NEW | CN Tower & Rogers Arena |,283,Entire rental unit,5,660213811,123
