amenity_id,amenity_name
1329,Baby bath - always at the listing
1330,Baby bath - available upon request
1331,Baby monitor
1332,Baby monitor - always at the listing
1333,Baby monitor - available upon request
1334,Baby safety gates
1335,Babysitter recommendations
1336,Backyard
1337,Backyard - Fully fenced
1338,Backyard - Not fully fenced
1339,Baking sheet
1340,Bang & Olufsen sound system with aux
1341,Bar Fridge refrigerator
1342,Barbecue utensils
1343,Basic body soap
1344,Bath & body works  body soap
1345,Bath and Body Works  body soap
1346,Bath body  body soap
1347,Bath n body work shampoo
1348,Bathtub
1349,Batting cage
1350,Bay view
1351,Bc shampoo
1352,Beach access – Beachfront
1353,Beach essentials
1354,Beach view
1355,Beats Pill Bluetooth sound system
1356,Beaumark oven
1357,Beaumark refrigerator
1358,Beauty body soap
1359,Beauty conditioner
1360,Beauty shampoo
1361,Bed linens
1362,Bella Pro Series single oven
1363,Bergman Kelly  conditioner
1364,Bergman Kelly  shampoo
1365,Bergman Kelly Sanitary Soap body soap
1366,Bergman Kelly Shampoo and Conditioner  conditioner
1367,Bergman Kelly body soap
1368,Bertazzoni (Italian) stainless steel single oven
1369,Bertazzoni Gas Range stainless steel oven
1370,Bertazzoni electric stove
1371,Bertazzoni gas stove
1372,Bertazzoni induction stove
1373,Bertazzoni stainless steel electric stove
1374,Bertazzoni stainless steel gas stove
1375,Bertazzoni stainless steel induction stove
1376,Bertazzoni stainless steel oven
1377,Bertazzoni stainless steel single oven
1378,Best available neutral body wash body soap
1379,Best available neutral shampoo conditioner
1380,Best available neutral shampoo shampoo
1381,Bidet
1382,Big Kenmore Fridge refrigerator
1383,Bigger than mini fridge smaller than regular fridge refrigerator
1384,Bikes
1385,Bioderma body soap
1386,Black & Decker  6-Slice Digital Countertop  single oven
1387,Black & Decker AirFry Toaster/Bake Oven oven
1388,Black + Decker- small oven  and  Air fryer stainless steel oven
1389,Black and Decker Toaster Oven stainless steel oven
1390,BlackWeb Wireless Speaker  Bluetooth sound system
1391,Blackwatch USB Speaker  Bluetooth sound system
1392,Blender
1393,Blomberg  electric stove
1394,Blomberg stainless steel electric stove
1395,Blomberg stainless steel single oven
1396,Bloomberg  electric stove
1397,Bloomberg  oven
1398,Bloomberg  refrigerator
1399,Bloomberg Panel Ready refrigerator
1400,Bloomberg single oven
1401,Bloomberg stainless steel electric stove
1402,Bloomberg stainless steel oven
1403,Bloomberg stainless steel stove
1404,Bluetooth Soundbar Samsung  sound system
1405,Bluetooth sound system
1406,Bluetooth speaker sound system
1407,Board games
1408,Boat slip
1409,Body Shop body soap
1410,Body Shop conditioner
1411,Body Soap body soap
1412,Body Wash  body soap
1413,Body Wash - Cucumber body soap
1414,Body lotion and soap body soap
1415,Bodywash/Soap Bar body soap
1416,Books and reading material
1417,Boom3 Bluetooth sound system
1418,Booster seat high chair
1419,Booster seat high chair - always at the listing
1420,Booster seat high chair - available upon request
1421,Borch stove
1422,Bosch  refrigerator
1423,Bosch Convection oven stainless steel oven
1424,Bosch Double wall oven stainless steel oven
1425,Bosch double oven
1426,Bosch electric stove
1427,Bosch gas stove
1428,Bosch induction stove
1429,Bosch oven
1430,Bosch single oven
1431,Bosch stainless steel double oven
1432,Bosch stainless steel electric stove
1433,Bosch stainless steel gas stove
1434,Bosch stainless steel induction stove
1435,Bosch stainless steel oven
1436,Bosch stainless steel single oven
1437,Bosch stove
1438,Bose  Bluetooth sound system
1439,Bose  sound system with Bluetooth and aux
1440,Bose  sound system with aux
1441,Bose Bluetooth  Bluetooth sound system
1442,Bose Boom Box Bluetooth sound system
1443,Bose Mini Bluetooth sound system
1444,Bose SoundLink Bluetooth sound system
1445,Bose and Sonos sound system with Bluetooth and aux
1446,Bose sound bar sound system with Bluetooth and aux
1447,Bose sound dock Bluetooth sound system
1448,Bose sound system
1449,Bose soundlink bluetooth speaker sound system with Bluetooth and aux
1450,Boss sound system
1451,Boss sound system with aux
1452,Both hotel style and bottle shampoo
1453,Both hotel style and bottles body soap
1454,Both hotel style and bottles conditioner
1455,Bowling alley
1456,Brand  oven
1457,Brand  stove
1458,"Brand New Full size Fridge, with full size freezer. refrigerator"
1459,Brand name  conditioner
1460,Brand name  shampoo
1461,Brand new  refrigerator
1462,Brand not known yet shampoo
1463,Branded body soap
1464,Branded conditioner
1465,Branded shampoo
1466,Branded stainless steel single oven
1467,Brands vary  body soap
1468,Bread maker
1469,Breakfast
1470,Breakfast bar
1471,Breakfast bar – 2 seats
1472,Breakfast bar – 3 seats
1473,Breakfast bar – 6 seats
1474,Breville stainless steel double oven
1475,Breville stainless steel single oven
1476,Brookstore Bluetooth sound system
1477,Build in with the stove stainless steel oven
1478,Building staff
1479,Built In refrigerator
1480,Built in oven
1481,Built into the stove oven
1482,"Bulk, non toxic body soap"
1483,"Bulk, non toxic conditioner"
1484,Bulldog body soap
1485,Bumble & Bumble or Equivalent shampoo
1486,Byredo  conditioner
1487,Byredo Body Wash body soap
1488,Byredo shampoo
1489,CD Player (w cds)  and Bluetooth Bluetooth sound system
1490,CUSTOM MADE  refrigerator
1491,Cafe GE refrigerator
1492,Cafe GE stainless steel oven
1493,Cafe GE stove
1494,Cafe electric stove
1495,Canadian Brand  body soap
1496,Canadian Brand  conditioner
1497,Canadian Brand  electric stove
1498,Canadian Brand  refrigerator
1499,Canadian Brand  shampoo
1500,Canal view
1501,Capital  stainless steel single oven
1502,Capital stainless steel gas stove
1503,Carbon monoxide alarm
1504,Carina Organics & Aesop body soap
1505,Carina Organics body soap
1506,Carina Organics conditioner
1507,Carina Organics shampoo
1508,Carver sound system with aux
1509,Castille body soap
1510,Ceiling fan
1511,Central Air in Condo Building conditioner
1512,Central Cooling  conditioner
1513,Central air conditioning
1514,Central heating
1515,CeraVe body soap
1516,Changes based on availability body soap
1517,Changes based on availability conditioner
1518,Changes based on availability shampoo
1519,Changing table
1520,Changing table - always at the listing
1521,Changing table - available upon request
1522,Chi conditioner
1523,Children's playroom
1524,Children’s bikes
1525,Children’s books and toys
1526,Children’s books and toys for ages 0-2 years old
1527,Children’s books and toys for ages 0-2 years old and 2-5 years old
1528,"Children’s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"
1529,"Children’s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"
1530,"Children’s books and toys for ages 0-2 years old, 5-10 years old, and 10+ years old"
1531,Children’s books and toys for ages 10+ years old
1532,Children’s books and toys for ages 2-5 years old
1533,Children’s books and toys for ages 2-5 years old and 5-10 years old
1534,"Children’s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"
1535,Children’s books and toys for ages 5-10 years old
1536,Children’s books and toys for ages 5-10 years old and 10+ years old
1537,Children’s dinnerware
1538,ChromeCAST to studio speakers sound system with Bluetooth and aux
1539,Chromecast Bluetooth sound system
1540,City skyline view
1541,Clamp on table seat high chair
1542,Clamp on table seat high chair - always at the listing
1543,Clamp on table seat high chair - available upon request
1544,Classic by Unique gas stove
1545,Classic by Unique refrigerator
1546,Clean+Beauty conditioner
1547,Clean+Beauty shampoo
1548,Cleaning available during stay
1549,Cleaning products
1550,"Cleaning products ,soap, shampoo are one time complementary body soap"
1551,Climbing wall
1552,Clothing storage
1553,Clothing storage: closet
1554,Clothing storage: closet and dresser
1555,Clothing storage: closet and wardrobe
1556,"Clothing storage: closet, wardrobe, and dresser"
1557,Clothing storage: dresser
1558,Clothing storage: walk-in closet
1559,Clothing storage: walk-in closet and closet
1560,Clothing storage: walk-in closet and dresser
1561,Clothing storage: walk-in closet and wardrobe
1562,"Clothing storage: walk-in closet, closet, and dresser"
1563,"Clothing storage: walk-in closet, closet, and wardrobe"
1564,"Clothing storage: walk-in closet, closet, wardrobe, and dresser"
1565,"Clothing storage: walk-in closet, wardrobe, and dresser"
1566,Clothing storage: wardrobe
1567,Clothing storage: wardrobe and dresser
1568,Coco conditioner
1569,Coffee
1570,Coffee maker
1571,Coffee maker: Keurig coffee machine
1572,"Coffee maker: Keurig coffee machine, Nespresso"
1573,"Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee"
1574,"Coffee maker: Keurig coffee machine, pour-over coffee"
1575,Coffee maker: Nespresso
1576,"Coffee maker: Nespresso, pour-over coffee"
1577,Coffee maker: drip coffee maker
1578,"Coffee maker: drip coffee maker, Keurig coffee machine"
1579,"Coffee maker: drip coffee maker, Keurig coffee machine, Nespresso"
1580,"Coffee maker: drip coffee maker, Keurig coffee machine, pour-over coffee"
1581,"Coffee maker: drip coffee maker, Nespresso"
1582,"Coffee maker: drip coffee maker, Nespresso, pour-over coffee"
1583,"Coffee maker: drip coffee maker, espresso machine"
1584,"Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"
1585,"Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine, Nespresso"
1586,"Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine, pour-over coffee"
1587,"Coffee maker: drip coffee maker, espresso machine, Nespresso"
1588,"Coffee maker: drip coffee maker, espresso machine, Nespresso, pour-over coffee"
1589,"Coffee maker: drip coffee maker, espresso machine, french press"
1590,"Coffee maker: drip coffee maker, espresso machine, french press, Keurig coffee machine"
1591,"Coffee maker: drip coffee maker, espresso machine, french press, Keurig coffee machine, Nespresso"
1592,"Coffee maker: drip coffee maker, espresso machine, french press, Keurig coffee machine, Nespresso, pour-over coffee"
1593,"Coffee maker: drip coffee maker, espresso machine, french press, Nespresso"
1594,"Coffee maker: drip coffee maker, espresso machine, french press, Nespresso, pour-over coffee"
1595,"Coffee maker: drip coffee maker, espresso machine, french press, pour-over coffee"
1596,"Coffee maker: drip coffee maker, espresso machine, pour-over coffee"
1597,"Coffee maker: drip coffee maker, french press"
1598,"Coffee maker: drip coffee maker, french press, Keurig coffee machine"
1599,"Coffee maker: drip coffee maker, french press, Keurig coffee machine, Nespresso"
1600,"Coffee maker: drip coffee maker, french press, Keurig coffee machine, pour-over coffee"
1601,"Coffee maker: drip coffee maker, french press, Nespresso"
1602,"Coffee maker: drip coffee maker, french press, Nespresso, pour-over coffee"
1603,"Coffee maker: drip coffee maker, french press, pour-over coffee"
1604,"Coffee maker: drip coffee maker, pour-over coffee"
1605,Coffee maker: espresso machine
1606,"Coffee maker: espresso machine, Keurig coffee machine"
1607,"Coffee maker: espresso machine, Keurig coffee machine, Nespresso"
1608,"Coffee maker: espresso machine, Keurig coffee machine, pour-over coffee"
1609,"Coffee maker: espresso machine, Nespresso"
1610,"Coffee maker: espresso machine, Nespresso, pour-over coffee"
1611,"Coffee maker: espresso machine, french press"
1612,"Coffee maker: espresso machine, french press, Nespresso"
1613,"Coffee maker: espresso machine, french press, pour-over coffee"
1614,"Coffee maker: espresso machine, pour-over coffee"
1615,Coffee maker: french press
1616,"Coffee maker: french press, Keurig coffee machine"
1617,"Coffee maker: french press, Keurig coffee machine, Nespresso"
1618,"Coffee maker: french press, Keurig coffee machine, pour-over coffee"
1619,"Coffee maker: french press, Nespresso"
1620,"Coffee maker: french press, Nespresso, pour-over coffee"
1621,"Coffee maker: french press, pour-over coffee"
1622,Coffee maker: pour-over coffee
1623,Cold refrigerator
1624,Common brands body soap
1625,Compact refrigerator  refrigerator
1626,Conditioner conditioner
1627,Condo refrigerator
1628,Condo stainless steel oven
1629,Conference room
1630,Convection Oven that can cook up to 12 inch pizza. oven
1631,Convection microwave oven oven
1632,Convection oven only  oven
1633,Cook top - please look at the  Picture!! electric stove
1634,Cook top as you see in picture  electric stove
1635,Cooking basics
1636,Cooktop  electric stove
1637,Cooktop built in induction stove
1638,Costco  body soap
1639,Costco  conditioner
1640,Costco shampoo
1641,Counter top electric stove
1642,Counter top oven
1643,Counter-top induction stove
1644,Countertop Convection oven oven
1645,Countertop Size Oven oven
1646,Countertop convection oven stainless steel oven
1647,"Countertop oven only for appetizers etc, large stove oven is not working at this time oven"
1648,Courtyard view
1649,Crabtree and Evelyn  shampoo
1650,Crabtree and Evelyn body soap
1651,Crabtree and Evelyn conditioner
1652,Crib
1653,Crib - always at the listing
1654,Crib - available upon request
1655,Cuisiart mini oven/AirFryer stainless steel oven
1656,Cuisinart oven
1657,DANBY refrigerator
1658,DOVE body soap
1659,DOVE shampoo
1660,DR. BROMERS body soap
1661,Dacor refrigerator
1662,Dacor stainless steel gas stove
1663,Dacor stainless steel oven
1664,Dacor stainless steel single oven
1665,Dacor stainless steel stove
1666,Damaged hair Dove  conditioner
1667,Danby full size refrigerator
1668,Danby stove
1669,Dave conditioner
1670,Dave shampoo
1671,Davines conditioner
1672,DeLonghi oven
1673,Dedicated workspace
1674,Delongi toaster oven oven
1675,Denon  sound system with Bluetooth and aux
1676,Denon - connect via wifi sound system
1677,Denon 2.1 sound system with Bluetooth and aux
1678,Denon sound system
1679,Depends body soap
1680,Depends conditioner
1681,Depends shampoo
1682,Desk speakers  sound system
1683,Dial  body soap
1684,Dial Body Wash Spring Water body soap
1685,Dial Body wash body soap
1686,Different brands  shampoo
1687,Different brands body soap
1688,Dining table
1689,Dishes and silverware
1690,Dishwasher
1691,Dispenser in shower body soap
1692,Dispenser in shower conditioner
1693,Dispenser in shower shampoo
1694,Disposable body soap
1695,Disposable conditioner
1696,Disposable shampoo
1697,Do e body soap
1698,Doce body soap
1699,Don't know single oven
1700,Double Bosch Oven stainless steel oven
1701,Double French door with filtered water and ice dispenser. Freezer drawer below the fridge doors.  refrigerator
1702,Double Oven stainless steel oven
1703,Double oven
1704,Double oven and gas cooktop as per photos stainless steel stove
1705,Dov body soap
1706,Dove  conditioner
1707,Dove & Nivea body soap
1708,"Dove , bath and body works  body soap"
1709,"Dove , head and shoulders , loreal  shampoo"
1710,Dove - Natural  body soap
1711,Dove - Sensitive Skin body soap
1712,Dove Body Wash body soap
1713,Dove Deep Moisture body soap
1714,Dove Men shampoo
1715,"Dove Shower Gel, Ivory Bar Soap body soap"
1716,Dove Unscented Soap Bars body soap
1717,Dove all two in one shampoo  conditioner
1718,Dove daily moisture  shampoo
1719,Dove daily moisture body wash body soap
1720,Dove intensive repair conditioner conditioner
1721,Dove intensive repair shampoo shampoo
1722,Dove lavender and volume  conditioner
1723,Dove liquid body soap
1724,Dove or Aveno body soap
1725,Dove or Liquid soap body soap
1726,Dove or Olay  body soap
1727,Dove or Olay conditioner
1728,Dove or Olay shampoo
1729,Dove or Similar (bar and body wash) body soap
1730,Dove or SoftSoap body soap
1731,Dove or SoftSoap or other brands available at the time body soap
1732,Dove or better body soap
1733,Dove or better conditioner
1734,Dove or better shampoo
1735,Dove or equivalent  body soap
1736,Dove or equivalent  conditioner
1737,Dove or equivalent  shampoo
1738,Dove or similar body soap
1739,Dove or similar conditioner
1740,Dove or similar shampoo
1741,Dove shampoo body soap
1742,Dove soap body soap
1743,Dove two in one shampoo shampoo
1744,"Dove, Nivea, Oily Of Oly body soap"
1745,"Dove, Pantene, Head and Shoulder shampoo"
1746,Dove- shower gel and body soap body soap
1747,Dove/Dove.Men shampoo
1748,Dove:  just one time when Guest will start living shampoo
1749,Dove: just one time when Guest will start living conditioner
1750,Dove: will be provided as start up of your stay body soap
1751,Dr Bronners  body soap
1752,Dr. Squach body soap
1753,Dryer
1754,Dryer – In building
1755,Dryer – In unit
1756,Drying rack for clothing
1757,Dunby with Freezer refrigerator
1758,EAG stainless steel electric stove
1759,ELECTROLUX refrigerator
1760,EO - 3in1 Soap  body soap
1761,EO - 3in1 Soap  shampoo
1762,EV charger
1763,EV charger - level 1
1764,EV charger - level 2
1765,"EV charger - level 2, tesla only"
1766,Eco  conditioner
1767,Eco  refrigerator
1768,Eco  shampoo
1769,Eco  stove
1770,Eco Botanics  body soap
1771,Eco Botanics  conditioner
1772,Eco body soap
1773,Eco oven
1774,Eco sound system
1775,Eco-conscious. Made with organic ingredients conditioner
1776,Eco-conscious. Made with organic ingredients shampoo
1777,Edifier sound system with aux
1778,Electric  electric stove
1779,Electric  oven
1780,Electric glass cooktop and oven stove
1781,Electric portable stove electric stove
1782,Electric stove
1783,Electro refrigerator
1784,Electrolux double oven
1785,Electrolux electric stove
1786,Electrolux gas stove
1787,Electrolux oven
1788,Electrolux stainless steel electric stove
1789,Electrolux stainless steel gas stove
1790,Electrolux stainless steel oven
1791,Elevator
1792,Empava induction stove
1793,Eneby Bluetooth sound system
1794,Energy Star refrigerator
1795,Equality Lavender body wash body soap
1796,Equate body soap
1797,Equate shampoo
1798,Essential conditioner
1799,Essentials
1800,Ethernet connection
1801,European brand single oven
